@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/EMI_Classics,505,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",EMI,65,0.9875122345395817,0.012383593013455154,"Florestan in Beethoven's Fidelio, with conductor Otto Klemperer, EMI 1961.",0,19,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Samson,1909,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Samson,0,0.9999999999982663,1.5412728768399098E-12,"Samson in Saint-Saëns' Samson and Delilah, with conductor Georges Prêtre, EMI 1962.",0,20,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Samson,1909,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Samson,24,0.9999999999982663,1.5412728768399098E-12,"Samson in Saint-Saëns' Samson and Delilah, with conductor Georges Prêtre, EMI 1962.",0,20,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Delilah,476,,Delilah,35,0.9999999999998579,9.603730427688569E-14,"Samson in Saint-Saëns' Samson and Delilah, with conductor Georges Prêtre, EMI 1962.",0,20,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,49,0.9893900539738787,0.010537039427577532,"Samson in Saint-Saëns' Samson and Delilah, with conductor Georges Prêtre, EMI 1962.",0,20,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/EMI,10961,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",EMI,76,0.9672634221777432,0.025437238028171667,"Samson in Saint-Saëns' Samson and Delilah, with conductor Georges Prêtre, EMI 1962.",0,20,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Gustavo_III_(Verdi),16,,Gustavo III,0,0.9999998050546614,0.0,"Gustavo III in Verdi's Un ballo in maschera, with conductor Edward Downes, live recording from the Royal Opera House, Covent Garden 1962.",0,21,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Giuseppe_Verdi,5735,,Verdi,15,1.0,3.884805486361353E-17,"Gustavo III in Verdi's Un ballo in maschera, with conductor Edward Downes, live recording from the Royal Opera House, Covent Garden 1962.",0,21,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,50,0.9999999691429768,3.00060064088922E-8,"Gustavo III in Verdi's Un ballo in maschera, with conductor Edward Downes, live recording from the Royal Opera House, Covent Garden 1962.",0,21,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Edward_Downes,85,,Edward Downes,60,1.0,5.274009828563206E-16,"Gustavo III in Verdi's Un ballo in maschera, with conductor Edward Downes, live recording from the Royal Opera House, Covent Garden 1962.",0,21,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Royal_Opera_House,5058,"Wikidata:Q41176,Wikidata:Q24354,Schema:Place,DBpedia:Venue,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Theatre","Royal Opera House, Covent Garden",99,0.9945366905678465,0.0054933211453687516,"Gustavo III in Verdi's Un ballo in maschera, with conductor Edward Downes, live recording from the Royal Opera House, Covent Garden 1962.",0,21,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Parsifal,1258,,Parsifal,0,1.0,1.1839774949493668E-15,"Parsifal in Wagner's Parsifal, with conductor Hans Knappertsbusch, live recording from the Bayreuth Festival 1964.",0,22,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Richard_Wagner,7516,,Wagner,12,0.9999999999946283,4.336070652011441E-12,"Parsifal in Wagner's Parsifal, with conductor Hans Knappertsbusch, live recording from the Bayreuth Festival 1964.",0,22,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Parsifal,1258,,Parsifal,21,1.0,1.1839774949493668E-15,"Parsifal in Wagner's Parsifal, with conductor Hans Knappertsbusch, live recording from the Bayreuth Festival 1964.",0,22,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,36,0.9999999932095704,6.5851444895515835E-9,"Parsifal in Wagner's Parsifal, with conductor Hans Knappertsbusch, live recording from the Bayreuth Festival 1964.",0,22,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Hans_Knappertsbusch,178,,Hans Knappertsbusch,46,1.0,0.0,"Parsifal in Wagner's Parsifal, with conductor Hans Knappertsbusch, live recording from the Bayreuth Festival 1964.",0,22,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Bayreuth_Festival,1452,"Wikidata:Q1656682,DUL:Event,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:Convention",Bayreuth Festival,91,0.9941416322279085,0.005892890491827386,"Parsifal in Wagner's Parsifal, with conductor Hans Knappertsbusch, live recording from the Bayreuth Festival 1964.",0,22,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Sigmund,288,,Siegmund,0,0.9999999565938547,4.339580590791828E-8,"Siegmund in Wagner's Die Walküre, with conductor Herbert von Karajan, Deutsche Grammophon 1966.",0,23,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Richard_Wagner,7516,,Wagner,12,0.9999999941486806,5.851314687803388E-9,"Siegmund in Wagner's Die Walküre, with conductor Herbert von Karajan, Deutsche Grammophon 1966.",0,23,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,40,0.9999998611811048,1.359036877013028E-7,"Siegmund in Wagner's Die Walküre, with conductor Herbert von Karajan, Deutsche Grammophon 1966.",0,23,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Herbert_von_Karajan,1098,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Herbert von Karajan,50,1.0,0.0,"Siegmund in Wagner's Die Walküre, with conductor Herbert von Karajan, Deutsche Grammophon 1966.",0,23,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Deutsche_Grammophon,1960,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",Deutsche Grammophon,71,1.0,0.0,"Siegmund in Wagner's Die Walküre, with conductor Herbert von Karajan, Deutsche Grammophon 1966.",0,23,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Hector_Berlioz,2252,,Berlioz,10,1.0,6.682652419411117E-15,"Énée in Berlioz Les Troyens, with conductor Colin Davis, Philips 1969.",0,24,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Les_Troyens,427,,Les Troyens,18,1.0,0.0,"Énée in Berlioz Les Troyens, with conductor Colin Davis, Philips 1969.",0,24,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,36,0.9995204730965208,4.709771773033452E-4,"Énée in Berlioz Les Troyens, with conductor Colin Davis, Philips 1969.",0,24,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,52,0.8073342020094585,0.19425943288614947,"Énée in Berlioz Les Troyens, with conductor Colin Davis, Philips 1969.",0,24,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Philips_Records,1207,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",Philips,59,0.9999740277266134,2.5963880427822683E-5,"Énée in Berlioz Les Troyens, with conductor Colin Davis, Philips 1969.",0,24,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Carmen,4025,,Carmen,21,1.0,7.387246259046864E-15,"Don José in Bizet's Carmen, with conductor Rafael Frühbeck de Burgos, EMI 1969–70.",0,25,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,34,0.9993548055097694,6.385195453738204E-4,"Don José in Bizet's Carmen, with conductor Rafael Frühbeck de Burgos, EMI 1969–70.",0,25,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Burgos,2554,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Burgos,64,0.9730145012093094,0.027733907085706597,"Don José in Bizet's Carmen, with conductor Rafael Frühbeck de Burgos, EMI 1969–70.",0,25,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/EMI,10961,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",EMI,72,0.9005700554104056,0.10283143449984021,"Don José in Bizet's Carmen, with conductor Rafael Frühbeck de Burgos, EMI 1969–70.",0,25,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Fidelio,1083,,Florestan,0,1.0,7.801194235166494E-17,"Florestan in Beethoven's Fidelio, with conductor Herbert von Karajan, EMI 1970.",0,26,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Ludwig_van_Beethoven,9567,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Beethoven,13,1.0,3.3929982054905615E-15,"Florestan in Beethoven's Fidelio, with conductor Herbert von Karajan, EMI 1970.",0,26,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Fidelio,1083,,Fidelio,25,1.0,5.091730174774312E-17,"Florestan in Beethoven's Fidelio, with conductor Herbert von Karajan, EMI 1970.",0,26,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,39,0.9999999969406304,2.97194090043813E-9,"Florestan in Beethoven's Fidelio, with conductor Herbert von Karajan, EMI 1970.",0,26,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Herbert_von_Karajan,1098,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Herbert von Karajan,49,1.0,0.0,"Florestan in Beethoven's Fidelio, with conductor Herbert von Karajan, EMI 1970.",0,26,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/EMI_Classics,505,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",EMI,70,0.9949076985972977,0.005104876001989308,"Florestan in Beethoven's Fidelio, with conductor Herbert von Karajan, EMI 1970.",0,26,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Tristan_und_Isolde,1280,,Tristan,0,0.999999429609793,4.696578555798794E-7,"Tristan in Wagner's Tristan und Isolde, with conductor Herbert von Karajan, EMI 1971–72.",0,27,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Richard_Wagner,7516,,Wagner,11,0.9999999999975273,2.475905076649875E-12,"Tristan in Wagner's Tristan und Isolde, with conductor Herbert von Karajan, EMI 1971–72.",0,27,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Tristan_und_Isolde,1280,,Tristan,20,0.999999429609793,4.696578555798794E-7,"Tristan in Wagner's Tristan und Isolde, with conductor Herbert von Karajan, EMI 1971–72.",0,27,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Tristan_und_Isolde,1280,,Isolde,32,0.994877422928274,0.005148952737401551,"Tristan in Wagner's Tristan und Isolde, with conductor Herbert von Karajan, EMI 1971–72.",0,27,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,45,0.9999998523512199,1.4599999286638755E-7,"Tristan in Wagner's Tristan und Isolde, with conductor Herbert von Karajan, EMI 1971–72.",0,27,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Herbert_von_Karajan,1098,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Herbert von Karajan,55,1.0,0.0,"Tristan in Wagner's Tristan und Isolde, with conductor Herbert von Karajan, EMI 1971–72.",0,27,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/EMI_Classics,505,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",EMI,76,0.7842521172158547,0.2747813962239858,"Tristan in Wagner's Tristan und Isolde, with conductor Herbert von Karajan, EMI 1971–72.",0,27,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Otello,1266,,Otello,0,0.9999999994130349,5.80361916190172E-10,"Otello in Verdi's Otello, with conductor Herbert von Karajan, EMI 1973.",0,28,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Giuseppe_Verdi,5735,,Verdi,10,0.9999999999972573,2.0656457399100886E-12,"Otello in Verdi's Otello, with conductor Herbert von Karajan, EMI 1973.",0,28,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Otello,1266,,Otello,18,0.9999999994130349,5.80361916190172E-10,"Otello in Verdi's Otello, with conductor Herbert von Karajan, EMI 1973.",0,28,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,31,0.9999999582796599,4.0646045772130886E-8,"Otello in Verdi's Otello, with conductor Herbert von Karajan, EMI 1973.",0,28,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Herbert_von_Karajan,1098,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Herbert von Karajan,41,1.0,0.0,"Otello in Verdi's Otello, with conductor Herbert von Karajan, EMI 1973.",0,28,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/EMI,10961,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",EMI,62,0.6300313726719984,0.585780001279922,"Otello in Verdi's Otello, with conductor Herbert von Karajan, EMI 1973.",0,28,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Vincenzo_Bellini,1096,,Bellini,12,0.9999999962969355,3.6581749438667266E-9,"Pollione in Bellini's Norma, with conductor Giuseppe Patanè, live recording from the Festival d'Orange 1974.",0,29,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Norma_Precision,116,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Norma,22,0.6199263568475032,0.24452596563014825,"Pollione in Bellini's Norma, with conductor Giuseppe Patanè, live recording from the Festival d'Orange 1974.",0,29,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,34,0.9998581937063351,1.3914040173295528E-4,"Pollione in Bellini's Norma, with conductor Giuseppe Patanè, live recording from the Festival d'Orange 1974.",0,29,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Giuseppe_Bertolucci,47,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Giuseppe,44,0.5677085018711572,0.20248375605153635,"Pollione in Bellini's Norma, with conductor Giuseppe Patanè, live recording from the Festival d'Orange 1974.",0,29,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Benvenuto_Cellini,442,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist",Cellini,0,0.9999999999988063,8.141955020091852E-13,"Cellini in Berlioz's Benvenuto Cellini, with conductor Sarah Caldwell, VAI 1975.",0,30,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Hector_Berlioz,2252,,Berlioz,11,0.9999999957921375,4.207736031576214E-9,"Cellini in Berlioz's Benvenuto Cellini, with conductor Sarah Caldwell, VAI 1975.",0,30,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Benvenuto_Cellini,442,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist",Benvenuto Cellini,21,0.9999999999974847,2.5162821824496345E-12,"Cellini in Berlioz's Benvenuto Cellini, with conductor Sarah Caldwell, VAI 1975.",0,30,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,45,0.9999846004743901,1.5012937860322882E-5,"Cellini in Berlioz's Benvenuto Cellini, with conductor Sarah Caldwell, VAI 1975.",0,30,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Sarah_Caldwell,118,,Sarah Caldwell,55,0.9999999999999432,0.0,"Cellini in Berlioz's Benvenuto Cellini, with conductor Sarah Caldwell, VAI 1975.",0,30,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Video_Artists_International,21,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",VAI,71,0.9999910655589103,0.0,"Cellini in Berlioz's Benvenuto Cellini, with conductor Sarah Caldwell, VAI 1975.",0,30,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Peter_Grimes,458,,Peter Grimes,20,0.9999999999999858,8.284729513198327E-15,"Grimes in Britten's Peter Grimes, with conductor Colin Davis, Philips 1978.",0,31,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,39,0.9999396514237433,5.8856253733066086E-5,"Grimes in Britten's Peter Grimes, with conductor Colin Davis, Philips 1978.",0,31,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Philips,4356,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Philips,62,0.4229653276834771,0.8368301587455571,"Grimes in Britten's Peter Grimes, with conductor Colin Davis, Philips 1978.",0,31,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Edward_Elgar,2150,,Elgar,0,0.9999999999999432,6.367631959406429E-14,"Elgar: The Dream of Gerontius, with conductor Sir John Barbirolli, live recording Rome 1957",0,33,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/The_Dream_of_Gerontius,249,,Gerontius,20,1.0,6.276988852074956E-16,"Elgar: The Dream of Gerontius, with conductor Sir John Barbirolli, live recording Rome 1957",0,33,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,36,0.9999754383789841,2.427197324847529E-5,"Elgar: The Dream of Gerontius, with conductor Sir John Barbirolli, live recording Rome 1957",0,33,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/John_Barbirolli,392,,John Barbirolli,50,1.0,0.0,"Elgar: The Dream of Gerontius, with conductor Sir John Barbirolli, live recording Rome 1957",0,33,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Ancient_Rome,33167,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Rome,82,0.9157048533229243,0.04728538650275338,"Elgar: The Dream of Gerontius, with conductor Sir John Barbirolli, live recording Rome 1957",0,33,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/George_Frideric_Handel,4947,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Handel,0,0.9999999967126882,1.891969274901046E-9,"Handel: Messiah, with conductor Sir Thomas Beecham, RCA Victor 1959",0,34,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Messiah,2759,,Messiah,8,0.9997938894277455,2.0494137395135113E-4,"Handel: Messiah, with conductor Sir Thomas Beecham, RCA Victor 1959",0,34,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,22,0.9998659828038002,1.325488260206639E-4,"Handel: Messiah, with conductor Sir Thomas Beecham, RCA Victor 1959",0,34,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Thomas_Beecham,788,,Sir Thomas Beecham,32,1.0,0.0,"Handel: Messiah, with conductor Sir Thomas Beecham, RCA Victor 1959",0,34,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Thomas_Beecham,788,,Thomas Beecham,36,1.0,3.212571147405445E-20,"Handel: Messiah, with conductor Sir Thomas Beecham, RCA Victor 1959",0,34,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/RCA_Red_Seal_Records,527,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",RCA Victor,52,0.9963367210769414,0.0036713938924617185,"Handel: Messiah, with conductor Sir Thomas Beecham, RCA Victor 1959",0,34,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Ralph_Vaughan_Williams,1835,,Vaughan Williams,0,0.9999999999999432,4.970287608279595E-14,"Vaughan Williams: Serenade to Music, with conductor Leonard Bernstein, live recording from the Lincoln Center NY 1962",0,35,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Serenade,387,,Serenade,18,0.9999999999996021,3.2165878299227927E-13,"Vaughan Williams: Serenade to Music, with conductor Leonard Bernstein, live recording from the Lincoln Center NY 1962",0,35,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,42,0.9999602958144024,3.896481769195944E-5,"Vaughan Williams: Serenade to Music, with conductor Leonard Bernstein, live recording from the Lincoln Center NY 1962",0,35,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Leonard_Bernstein,2991,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Leonard Bernstein,52,1.0,0.0,"Vaughan Williams: Serenade to Music, with conductor Leonard Bernstein, live recording from the Lincoln Center NY 1962",0,35,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Lincoln_Center,3520,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Venue",Lincoln Center,95,0.9998538078035788,1.4613428836032715E-4,"Vaughan Williams: Serenade to Music, with conductor Leonard Bernstein, live recording from the Lincoln Center NY 1962",0,35,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/New_York_City,210990,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",NY,110,0.9999986771486188,5.722794685953016E-7,"Vaughan Williams: Serenade to Music, with conductor Leonard Bernstein, live recording from the Lincoln Center NY 1962",0,35,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Giuseppe_Verdi,5735,,Verdi,0,0.9999999998302371,1.6975913550798106E-10,"Verdi: Requiem, with conductor Sir John Barbirolli, EMI 1969–70",0,36,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Requiem,1460,,Requiem,7,0.9999999999965326,2.000937829300475E-12,"Verdi: Requiem, with conductor Sir John Barbirolli, EMI 1969–70",0,36,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,21,0.9999275498112573,7.166783734266979E-5,"Verdi: Requiem, with conductor Sir John Barbirolli, EMI 1969–70",0,36,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/John_Barbirolli,392,,John Barbirolli,35,1.0,0.0,"Verdi: Requiem, with conductor Sir John Barbirolli, EMI 1969–70",0,36,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/EMI_Classics,505,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",EMI,52,0.9964090517900387,0.003602136608588978,"Verdi: Requiem, with conductor Sir John Barbirolli, EMI 1969–70",0,36,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Gustav_Mahler,3046,,Mahler,0,0.9999999998390194,1.6098770421119973E-10,"Mahler: Das Lied von der Erde, with conductor Sir Colin Davis, Philips 1981",0,37,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Das_Lied_von_der_Erde,199,,Das Lied von der Erde,8,1.0,0.0,"Mahler: Das Lied von der Erde, with conductor Sir Colin Davis, Philips 1981",0,37,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,36,0.9999224902907147,7.680837490700542E-5,"Mahler: Das Lied von der Erde, with conductor Sir Colin Davis, Philips 1981",0,37,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Anthony_Davis,1743,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Davis,56,0.6677964254553322,0.4480557539086459,"Mahler: Das Lied von der Erde, with conductor Sir Colin Davis, Philips 1981",0,37,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Philips_Records,1207,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",Philips,63,0.7778967930610279,0.285508323622014,"Mahler: Das Lied von der Erde, with conductor Sir Colin Davis, Philips 1981",0,37,== Discography == | === Concert recordings ===
http://dbpedia.org/resource/Ludwig_van_Beethoven,9567,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Beethoven,0,1.0,9.039613100945948E-19,"Beethoven: Symphony No. 9, ""Choral"", with conductor Zubin Mehta, RCA Red Seal 1984.",0,38,== Discography == | === Concert recordings ===
